product_id,product_name,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Count
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant – Black,549,"1,799",69,4.3,28829.0,"DEVICE TYPE: Keyboard|CONNECTIVITY TECHNOLOGY: Wired|INTERFACE: USB|HOT KEYS FUNCTION: Volume, Mute, Play/Pause, Backward, Forward|KEYS STYLE: Chiclet","AF2PEMNSWZSUIHRAPJGOPJ7GAF6A,AHJATMZUL2L2MVZDRBBE2YCLSDUQ,AHMCOOZB4T62PFVOC5KYTRN7AKCA,AHO6HF6W242DPCOUL337SAZ4RFWA,AEPIMKMLGRFWLU7CETWUPBCLFR7Q,AGT4OV5ZEJELU6LGJ3SVHQBHUBYQ,AGBJZG3XMZ3WPI7FY2DLYYXSBUNQ,AHG4NWCAUQ7X2Q2OYOIB5WRNPHWQ","Minhaj Mohd,Amazon Customer,Placeholder,Ismat parveen,Animesh,Subham,hanmandla raju,vishal charikar","R1REJSSQVMNGVO,R33WYRQ1J4RZHO,R3ECO7HPNMHBTT,R1GORSR46QQ6SN,R1O350T6VW5RR3,R2BXJ480ZVSUMH,R28KMQ1TUV7E2Z,R3KCC7HPRPOF0C","Sturdy key-board for office use,Smooth keyboard,Good one,Low budget but good product,Good,Good product,Good,good",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboards,,,,1
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating","2,199","9,999",78,4.2,29478.0,"【Bluetooth Calling Watch】- Fire-Boltt Talk 2 enables you to make and receive calls directly from your watch via the built-in speaker and microphone. This smartwatch features a dial pad, option to access recent calls & sync your phone’s contacts.;【Dual Button Technology】- This smartwatch has dual buttons to carry out the tasks more efficiently and easily. Use the first button to change the menu style and to return to the first page, use the second button to quickly land to the exercise page|【Voice Assistant】- Command your mobile phone with your smartwatch, the watch has a voice assistant built in to make work easy and fast. Tap on the AI feature to activate the mobile phone voice assistant and make calls smoothly, or hear the weather update;【60 Sports Modes】- Track 60 different sports mode like running, walking, climbing, kabbadi, cricket and many more, get the benefit of every sweat and calorie lost【IP68 Water Resistant】- This smartwatch can withstand dust, spills, raindrops and is sweatproof too.|【Built In Mic & Speaker】- Enjoy listening to your favour ite tunes on the watch and experience HD Calling through the built in Mic;【1.28 inch HD Display】- This smartwatch has a 1.28” TFT LCD Full Touch Display with a 2D High Hardness Glass for super protection and a high resolution of 240*240 pixels 【Full Metal Body】- This watch is long lasting and durable with its metal body feature|【SPo2 Monitoring】- Monitor your blood oxygen levels any time anywhere. 【360 Health Ecosystem】- With this watch track your heart rate, calorie, step count and multiple sports modes with easy touch;【Play Games On Your Wrist】- Play 2 mini games in your pastime or leisure time.; 【Smart Notification】- Get all your mobile phone notifications on the watch and stay updates about trends, meeting emails and much more. 【Remotely access smartphone features】- Click pictures, change music tracks on the watch with a single touch.;Clasp type: Tang Buckle; nanwater_resistant. System requirements: Compatible with android 4.4 or above, iOS 8.0 or above, Bluetooth version 5.0 and above.|Compatible Devices: Smartphonetablet; Band Material Type: Silicone; Human Interface Input: Buttonstouch Screenmicrophone; Band Color: Black; Color Name: Black; Included Components: 1u Smartwatch, 1u Charging Cable, 1u Manual; Item Type Name: Smart Watch","AEJQT5NMTAM2ZRPQDNGLOL6NTKRQ,AHIKFQ5VP6QGYQK3GJICMV4U7ULA,AHWEF3345QLMPIGGOW6VUYJZEFDQ,AFLEQIFCKD7EUBQTHJ7T7XF4MWMQ,AGOYRCQ3PNL2AIXWYLPSXVQYGJEA,AHLORXFV6I3JRBNER3O6DIOVWM5A,AH445QA3XXIV6FPASBU6OBICSLYQ,AHT6SE3YNTHR76UT4QDQKBHEH5EQ","Deepankar G.,Babu Singh Rathore,Liton Das,Biswajit Udayabhanu,sameer shaikh,Anil p.,Anoop Sharma,Rameshwar Singh Rathore","R26YAKWWPQSNL,R30L263BU0PTZP,R1A8G9G8J5Z3V5,RBTZE0Y27F7IZ,R2HS8RN6NBKP6Z,R39640821J2S6S,R75IA3ZAEBTFU,RCVN98N40B1C5","Worth the price, expecting good performance on extended use,According to this price is value for money Good product,Good budget calling smart watch.,Just Go For It,It's a mind blowing watch,It's good product in this range,Very Good watch in this price Range,Good Product as per the price charged",Electronics,WearableTechnology,SmartWatches,,,,,1
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",299,650,54,4.5,33176.0,"Movement Detection: Optical, Resolution : 1000dpi;Cable Length : 1.8 meter, Interface Type : USB|Colour : Black, Weight : 413 Grams|Great Aesthetics, Usage ideal for office, education sectors, designing, basic gaming etc|Comfortable for use in longer periods with performance; Warranty : 3 Year|Hardware Platform: Pc","AH5ZFNLZLJW24YKDQMDHCWGT3MLA,AETSU7SDMZB4653PYWJ54WIPTYJA,AE3XDACOGNEPOGDQHEDJWR4R3JBA,AGLYWTUJ7XAWSKGMRXZEMUHNN3QA,AGAPGK7QBUJDHYEHVEZIJSSU6RXQ,AGJ2FLVYPLUMJGSB434XS3BTEU7A,AFPDB7JSVPNWJT6KF53C3O5ORJQA,AH3M2HOCS7VMTXCOYYI2AKZTFQDA","Mohammad Noushad,Ramkumar.R,Sreeram,Gs7,Dongay Rajasekhar Panda,Ritesh,Rahul Bangera,Vismay","R2K3IBMM9I3HQH,RL1H11C1J4W4U,R26GYIVCHR44IY,R2X4UKYY57A9JX,R3J71TYH2ISEUY,R3EX53W4D2TLR9,REY9RHIDKB28T,R2IYAMOBWJY5JC","Big in size as comparison to other normal sized mouse but works very well,Good for office uses,worth the buy,Best mouse at this price,Item is good.  No issues,It's really worthwhile,Good for home or office use,Rough and affordable",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,,,,1
B076B8G5D8,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black),798,"1,995",60,4.0,68664.0,"BOYA BY-M1 is an omni directional microphone, perfect for video|Designed for Smartphones, DSLR, Camcorders ,Audio recorders, PC etc.|The microphone features an Omni pickup pattern, for full, 360-degree|Using the microphone: For Smartphone Switch off the microphone Slide the ON/OFF up to OFF/Smartphone The power is shut down. For DSLR, Camcorders, Audio recorders, PC ect Switch on the microphone. Slide the ON/OFF up to ON|For use with the Lavalier Microphone on Action Cameras customers are requested to purchase ""TRRS to TRS Adapter"" then only it would work|power_source_type: battery powered","AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,AF3XMPDSQQDSRN2PG5NGPECLPRDQ,AHQF77NZIRBV6LQMO6VEC6O5FL4Q,AFIKD3VY6WOYWPMJUTELWZAXHIXQ,AH6NJEFXD5ISMZJQICGKAZPQQGWQ,AGQS2PKNNCEBXCPSYKOO4I2DGZNQ,AEMACSBSMT4WLJPLOKIWGFJLJJEQ,AH2MIHS2WTWM7R5DFWRUZVTYK7TQ","Sameer Patil,Ashish s.,Harshal Kothari,Govinda,Arjun Ram,Amazon Customer,swapnil,Sk Sahanur Ali","R1ZSCBBOGJ8VB,R2JXWEENFMSBAQ,R1TOMRGD2ASPF,R1PFE2ODTMG96C,R1C5A0KYEKBKJJ,R1IYLE1NMK9R12,R3IS14LK5OVU68,R2727E10ZHH72K","DETAILED REVIEW with Best settings for better Sound output !!!,Worth if you know how to use and what to use it for.,Good for non-professional recordings,Buy this and start creating content for your youtube.,Long cable should be optional.... it's too long else good mic for beginners on YT,Working as expected,Nice product,Good 👍",MusicalInstruments,Microphones,Condenser,,,,,1
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",399,"1,099",64,4.2,24269.0,"High Compatibility : Compatible With iPhone 12, 11, X/XsMax/Xr ,iPhone 8/8 Plus,iPhone 7/7 Plus,iPhone 6s/6s Plus,iPhone 6/6 Plus,iPhone 5/5s/5c/se,iPad Pro,iPad Air 1/2,iPad mini 1/2/3,iPod nano7,iPod touch and more apple devices.|Fast Charge&Data Sync : It can charge and sync simultaneously at a rapid speed, Compatible with any charging adaptor, multi-port charging station or power bank.|Durability : Durable nylon braided design with premium aluminum housing and toughened nylon fiber wound tightly around the cord lending it superior durability and adding a bit to its flexibility.|High Security Level : It is designed to fully protect your device from damaging excessive current.Copper core thick+Multilayer shielding, Anti-interference, Protective circuit equipment.|WARRANTY: 12 months warranty and friendly customer services, ensures the long-time enjoyment of your purchase. If you meet any question or problem, please don't hesitate to contact us.","AG3D6O4STAQKAY2UVGEUV46KN35Q,AHMY5CWJMMK5BJRBBSNLYT3ONILA,AHCTC6ULH4XB6YHDY6PCH2R772LQ,AGYHHIERNXKA6P5T7CZLXKVPT7IQ,AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,AENGU523SXMOS7JPDTW52PNNVWGQ,AEQJHCVTNINBS4FKTBGQRQTGTE5Q,AFC3FFC5PKFF5PMA52S3VCHOZ5FQ","Manav,Adarsh gupta,Sundeep,S.Sayeed Ahmed,jaspreet singh,Khaja moin,Anand,S.ARUMUGAM","R3HXWT0LRP0NMF,R2AJM3LFTLZHFO,R6AQJGUP6P86,R1KD19VHEDV0OR,R3C02RMYQMK6FC,R39GQRVBUZBWGY,R2K9EDOE15QIRJ,R3OI7YT648TL8I","Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,,,1
B014SZO90Y,"Duracell Ultra Alkaline AA Battery, 8 Pcs",266,315,16,4.5,28030.0,"Lasts up to 100% longer* (*Longevity performance compared to the Minimum Average Duration of the 2015 IEC AA Digital Camera test. Results may vary by device or usage pattern.)|Our best battery, suited for everyday devices with extra performance for high drain devices|Available in AAA, AA, C, D and 9V sizes|Superior Nylon top closure helps preventing our batteries from leakage|Duralock technology keeps unused Duracell batteries fresh and powered for up to 10 years in ambient storage","AF37SWB5BJAXD6F2Q74M6HJIHADA,AFP7XI3X4GGJVQCYYPJZ3Y3KZJFA,AFC5CQXBCJCOU4VWPCMLLQV5NJRA,AF5L22PGGUCE6JRZN7Q6CZJMMH5A,AEZQUPHUINOCTERMXT3HOTVPLYGQ,AGLYWTUJ7XAWSKGMRXZEMUHNN3QA,AF2GJR4HSNPC5E7MMHUMDK5QR4PA,AHR6Y7I727FA6UYUHTZYNGOGDV2A","Gopinathan,Punaram Chutia,Amazon Customer,SREEJITH R B,S.S.Sohi,Gs7,Manish Liya,Anna","R31X4I2TGYDUN8,R27PTCIK04AE46,R23U630I51IZTI,R3TLR3XSHP0UH9,R2RP5UV7LX3QTF,R3W3H7WY3GXGHM,R158W5SZQQ5YSS,R1OT133BOUEYND","That's a nice one,Best services.,V good less price than that of market,As described,Value for money,Best battery cells out there,Quality yu,Good",Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,,,,,1
B07KCMR8D6,Classmate Octane Neon- Blue Gel Pens(Pack of 5)|Smooth Writing Pen|Attractive body colour for Boys & Girls|Waterproof ink for smudge free writing|Preferred by Students for Exam|Study at home essential,50,50,0,4.3,5792.0,5 vibrant Neon body color|Smooth and fast writing|Japanese waterproof ink|Country of Origin: India,"AEVPRYZLGHNMEZA5BYGIX36LYZXA,AEZPOZQEEBFFXZ2EQUYJI4VIQILA,AE4FRP3D6KIQG7H3GP436GUD52VQ,AGIUJI423LLZ56YOUAQ5NEYLFVEA,AGGT6VCILAXDI3NPIFAKXBGDYVQA,AHYLFL4VWQ2J4OOZXMEPISX5G64A,AHONFHGWU5UFOW2K622LL7B26M3Q,AETTZUILIPB5I7FQ272YUGEJ4SNQ","Gatij saini,Biswajit Kundu,Altaf Khan,Agam Saran,Dinesh Jain,Isha Singhal,Nilofar Adeni,Ramkumar Dharra","RZAAQFY7BDSWC,R3604ZO2AA4PK5,R3C8K6Z6W9MDTQ,R38163YROZHHFG,RDXE4NC3K02IY,R2BG3LFIR1DRUP,R1AA1L9EH743MV,R1Q23Z4DE0QT8Q","Nice ball pen,Good product,Average,Nice Pen,It's a good product,Smooth,It's writing like flowing silk.,good produced",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",Pens&Refills,GelInkRollerballPens,1
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",130,165,21,3.9,14778.0,"Sticks to most surfaces includingwalls, ceramic tiles and wood-surfacesthat are clean, dry and smooth#.|A no-mess alternative to glue forlight-duty attaching andmounting tasks.|Ideal for permanent mounting tasks.","AGXGYUPGIFDGD6LPTVB2XVE7JWNA,AH2ZUPRKPAFHMLFBVWD26PDVJK4Q,AGAXCWBSPZUPB6GKZKHS3WDT52YA,AHJBGHHXDRA7M5MKCLYLYDNWSURA,AGS35GMYV4YBWSINMHG7KX6VCX5A,AFX2CQSR3SBHOJQWQHBLDIHQG3RA,AEEE77EDIHNXZHXAC77EGZGKGSLQ,AH64TGKPMKB5SNT76NT4ZDNF5YEA","Amit Shrivastava,Sikandar kunar,INSTALL INTO PC,Sourabh,prakash,Arjun AK,Surendra Sawant,Subrahmanya Udupa","R2U4L5Y1EI2L9P,R17YBU9W32A30N,R29OI40B53G6UK,R3LHAFK1QLQHX,RQXZDM0PKSCMS,RKN5ISCXXFA4B,R2V6JCQJ8NFGYI,RAH387U1B1AFN","Good Quality adhesive, easy to use,Good,good product,Good product,Ok on walls,Very good,Good to use,Very nice.",Home&Kitchen,CraftMaterials,Scrapbooking,Tape,,,,1
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),449,"1,290",65,4.1,91770.0,"Break away from old habits through HD sound via 10mm drivers, crystal clear sound to your ears helps you execute what you have visualized perfectly, enhance your senses with the BassHeads 152.|Vibe your rhythm all day with fantastic bass heavy tunes that drown out your stress and brings back your search for the ultimate quest, it’s time to get kicking.|Communicate seamlessly with the inbuilt mic that has high sensitivity and a versatile frequency range to provide the ultimate experience; Foldable/Collapsible: Yes, Deep Bass: Yes With Microphone: Yes.|Durable and highly resistant, the braided cable adds to the nirvana with its soft feel and tangle resilient features, because wasting time is simply not an option when you’re a boAthead|Plug into convenience with the 3.5mm angled jack to begin your journey|1 year warranty from the date of purchase","AFYMFZN2MFKODDI25OZKLO36LCHA,AE46PAL3I6SQVZG4CQR754OYQ7RA,AFILVEY4BG7TP2XCLB7N6AGAZMFA,AHKAHUT2A5EOQTRLYEOO6W6BQSTQ,AELYRRH5SBV6UFG3GU6BFG5BR2QQ,AES5I6RABQPPMKSG73P546HHSHFQ,AHTP6VRCDVSOFKPWMXJLFWKU2VJQ,AF27PDSYD6M3T6GI6X3VMQXOGUUA","Sameer,Dwarakesh Arshu,Arjun Kumar Ravi,Mathew K,Amazon Customer,User,venkat,Priyanka Deshmukh","RZ7BLWVBP91F3,R3VUE0FS0NDIRK,RWESRERAFOYEW,R1YONSMZERBPET,R3JFQJ4ZJ5RY0T,R1KBRXW0AL249U,R22L0SQFC67YKF,RWK29DZUWGFWM","Mediocre,Best in Budget and Beast in Quality,Best quality this product,Ear phone With Jack,Nice,good,Good sound quality,Value for money!",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,,,1
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring","3,999","16,999",76,4.3,17162.0,"Fire-Boltt is India' No 1 Wearable Watch Brand Q122 by IDC Worldwide quarterly wearable device tracker Q122.【Bluetooth Calling Watch】- Fire-Boltt Visionary enables you to make and receive calls directly from your watch via the built-in speaker and microphone. This smartwatch features a dial pad option to access recent calls & sync your phone’s contacts.;【1.78"" AMOLED Display】 - Fire-Boltt Visionary has a premium 368*448 Pixel Resolution and 1.78"" AMOLED Display which comes with the Always On feature.|【Over 100 Sports Modes】 - Walking, Running to Tedious Workout modes we have covered it all. Fire-Boltt Visionary smartwatch does a wonderful tracking job to each sports mode the user carries out in the day or at the gym.;【Connect TWS On The Go】- This smartwatch has an internal storage memory of about 128MB to store your songs and listen to local music on your bluetooth headset|【AI Voice Assistance】- Command your watch and let the magic happen. This special technology is in the Fire-Boltt Visionary Smartwatch;【Smart 360 Health Tracking】 - The Fire-Boltt Visionary Smartwatch comes with a complete package of health tracking features. From SpO2 tracking to real time heart rate tracking stay fit always. With the breathing exercise and women health the smartwatch is fit for each use and purpose|【IP68 Water Resistant】 - The smartwatch is fit to withstand sweat, dust, dirt and sand and is resistant to submersion upto a maximum depth of 1m of freshwater for up to twenty minutes.;【Smart Notifications】 - Keeping you notified on every second of all activities through your social media connects. Do not miss out on any notification that you receive on smartphone.; 【Remote Controls】 - Click numerous pictures and listen to your favourite songs by just one touch. 【Basic Reminders】 - Don't drink water or walk in normal breaks we have got you covered in that too with the sedentary reminders you will alwasy stay hydrated and will walk good, a step to a healthy life|Band Material Type: Silicone; Band Color: Black; Human Interface Input: Buttonstouch Screen; Included Components: 1 Smartwatch, 1 Manual, 1 Magnetic Charger, 1 Warranty Card; Case Material Type: Metal; Clasp Type: Tang Buckle; Color Name: Black; Compatible Devices: Smartphonetablet|The AMOLED provides over the line performance. It is thinner, lighter, flexible and one of the safest display technologies ever developed..Band Width:20 millimeters.Water resistance depth:1 meters","AHQIYGWISGS2IQAQ3OM4IZHKIV4Q,AGXCRSJZ5RYOGMFVSLNRCILGSATQ,AE4MORXG46LGABI76KRVGV5BCLMQ,AHPN4Q3AZDX3HSUYDT7MHYDIL6QQ,AGBOBQFRZDOF5XPJRLHJYOGRFKNA","Vineet,shreyas,Amazon Customer,shaurya,Kartik Yadav","R2FY1Z66KZXJWD,R2HMU574902EOQ,R33J3X2N75IXU3,R3GGQG1U2KLAE3,R31AMOLX49DVF8","Nice watch but some cons,Great device for the budget !! And amazing amazon service!!,Good watch in this price,Watch faces could have been better,Amoled Screen & Touch, Average Wrist Band.",Electronics,WearableTechnology,SmartWatches,,,,,1
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)",399,"1,290",69,4.2,206.0,Tune into Premium Audio with 10mm Drivers and enhance the vibes with BassHeads 122|Vibe in your rhythm all day with its Super Extra Bass and immerse into an enthralling time.|Communicate hands-free in a seamless way with the built-in mic that has high sensitivity and a versatile frequency range to provide the optimum calling experience|Plug Into Nirvana with the 3.5mm gold plated jack to begin your journey towards auditory bliss.,"AEY3XQ3NAOS4ZK53VDEVWJ72UYMA,AFENYA36PCVR7U6VQVSGHGIUH7KQ,AEEYC3VV6XNJOUKLAKNJCTNZ37DQ,AE35LUYKKECJUBLJE373GGQIZNOQ,AF75CFR7RD3EVKMOZ6TU5J7GOOVA,AEIHLPUUYWECA55HPXXHUPKVA6JA,AFAEMQGQFXD6JFPE2PTK6THIH53A,AGUZOTZKNVCVN57MFLCTCNCTDLCA","Clifford Francis,Paras s.,Aditya Pandey,Abhinav Mukherjee,Abhilash S.,MKS,Pradheenadoll@ G.,parth vishnubhai parmar","RUVNSVGR3C0ZK,R3IZIBJ48U0KDN,REZOPKFLKI7YE,R3G7FE8ICIL8K5,R1G7WNTY9MC6H4,RV51Y63DBOCWS,RSYBU38UVWSP6,RADZV5UTZTYWO","Boats are the best.,Just awesome,it is good in this range .....,Great product in the price range,Awesome product,Nice,Perfect,Quality",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,,,1
B09T3H12GV,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advance Exchange Warranty, Black","1,399","2,498",44,4.2,33717.0,"Movement Detection Technology (Mouse): Optical Buttons Qty: 03 Movement Resolution: 1000 dpi|Hot Keys Function: Volume, Mute Keyboard Technology: Plunger|Device Type: Keyboard and mouse set|Wireless Receiver: USB Wireless Receiver Adjustable Height: Yes|Interface: 2.4 GHz Type Keyboard/Mouse : Wireless","AGUV3QWPJUZF72A7TRV5XZLSRP2Q,AHQMSLQQ4T7RDZBR7K6FFS2WTG3Q,AFZVV44R3C5A6YYCZDNUTMEKD7OQ,AEZKAOXLKYZBBTZ6MEL33LAY2O5Q,AF5AATC7IJVSDOVSKOGL4KE5M52A,AF4KWHA553OSYR5DLLBBDEHHBRJA,AFEVXMESJYDWLJBXPN7HVX62TPOQ,AFI2SQEGAA3335ZEAMB52XPPHS2Q","Harsh Kumar,Arv,Debayan,Sidharrtha Jain,Chirag,Satish,Amazon Customer,Amazon Customer","R1SNDKJ3F47REI,R2TKI3QCYTIHEU,R3LOHD95Y9I8Q3,R3L674Y2TEWO4K,RCNO312K340D9,R21QJQYXKVPKBW,R11VGKTVQCTPW1,RIME7JQPW8QM8","Best for general use,Works well for basic usage,Good product in the budget,Ok product. Not so great.,Good,Good one to have,Great Product,Good.",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,,,,1
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",199,349,43,4.0,43994.0,"Compatible with all Type C enabled devices, be it an android smartphone (Mi, Samsung, Oppo, Vivo, Realme, OnePlus, etc), tablet, laptop (Macbook, Chromebook, etc)|Supports Quick Charging (2.0/3.0)|Unbreakable – Made of special braided outer with rugged interior bindings, it is ultra-durable cable that won’t be affected by daily rough usage|Ideal Length – It has ideal length of 1.5 meters which is neither too short like your typical 1meter cable or too long like a 2meters cable|Supports maximum 3A fast charging and 480 Mbps data transfer speed|6 months manufacturer warranty from the date of purchase","AECPFYFQVRUWC3KGNLJIOREFP5LQ,AGYYVPDD7YG7FYNBXNGXZJT525AQ,AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,AFPHD2CRPDZMWMBL7WXRSVYWS5JA,AEZ346GX3HJ4O4XNRPHCNHXQURMQ,AEPSWFPNECKO34PUC7I56ITGXR6Q,AHWVEHR5DYLVFTO2KF3IZATFQSWQ,AH4QT33M55677I7ISQOAKEQWACYQ","ArdKn,Nirbhay kumar,Sagar Viswanathan,Asp,Placeholder,BharanI,sonia,Niam","RGIQEG07R9HS2,R1SMWZQ86XIN8U,R2J3Y1WL29GWDE,RYGGS0M09S3KY,R17KQRUTAN5DKS,R3AAQGS6HP2QUK,R1HDNOG6TO2CCA,R3PHKXYA5AFEOU","A Good Braided Cable for Your Type C Device,Good quality product from ambrane,Super cable,As,Good quality,Good product,its good,Good quality for the price but one issue with my unit",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,,,1
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",199,999,80,3.9,7928.0,"【 Fast Charger& Data Sync】-With built-in safety proctections and four-core copper wires promote maximum signal quality and strength and enhance charging & data transfer speed with up to 480 mb/s transferring speed.|【 Compatibility】-Compatible with iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS devices.|【 Sturdy & Durable】-The jacket and enforced connector made of TPE and premium copper, are resistant to repeatedly bending and coiling.|【 Ultra High Quality】: According to the experimental results, the fishbone design can accept at least 20,000 bending and insertion tests for extra protection and durability. Upgraded 3D aluminum connector and exclusive laser welding technology, which to ensure the metal part won't break and also have a tighter connection which fits well even with a protective case on and will never loose connection.|【 Good After Sales Service】-Our friendly and reliable customer service will respond to you within 24 hours ! you can purchase with confidence,and every sale includes a 365-day worry-free Service to prove the importance we set on quality.","AGU3BBQ2V2DDAMOAKGFAWDDQ6QHA,AESFLDV2PT363T2AQLWQOWZ4N3OA,AHTPQRIMGUD4BYR5YIHBH3CCGEFQ,AEUVWXYP5LT7PZLLZENEO2NODPBQ,AHC7MPW55DOO6WNCOQVA2VHOD26A,AFDI6FRPFBTNBG7BAEB7JDJSMKDQ,AFQKCEEEKXCOHTDG4WUN3XPPHJQQ,AHKUUFNMBZIDLSSPA4FEHIO2EC7Q","Kunal,Himanshu,viswanath,sai niharka,saqib malik,Aashiq,Ramu Challa,Sanjay gupta","R3J3EQQ9TZI5ZJ,R3E7WBGK7ID0KV,RWU79XKQ6I1QF,R25X4TBMPY91LX,R27OK7G99VK0TR,R207CYDCHJJTCJ,R3PCU8XMU173BT,R1IMONDOWRNU5V","Good speed for earlier versions,Good Product,Working good,Good for the price,Good,Worth for money,Working nice,it's a really nice product",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,,,1
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)","2,998","5,999",50,4.1,5179.0,"Advanced Bluetooth calling: Upgrade to an effortless calling experience - attend/reject calls and dial numbers, from your wrist.;Digital crown: Navigate through the watch, adjust volume and change the watch face via the fully-functional crown.|1.72’’display: ColorFit Pro 4 features 1.72’’ TFT LCD with 25% more screen area than ColorFit Pro 3.;Vivid clarity: View information under the brightest sun, thanks to 311 PPI and 500 nits of brightness.|60Hz refresh rate: Get smoother scrolling & navigation experience.;100 sports modes: Take your pick from 100 sports modes and ace your game.|Noise Health Suite: Know how your body is doing with the battery of fitness features.;Productivity suite: Get more work done with quick reply options, stock market updates, alarm and disconnect with smart DND when you want to.; Water Resistance Level: Water Resistant|Item Type Name: Smartwatch; Connectivity Technology: Usb; Included Components: ‎Smartwatch, Magnetic Charger, User Manual, Warranty Card","AEL5HU25IP7YT5WK3LXNC5M36NBA,AG6OO5TADBKM6RSXLN54U2LYYPXA,AFBICZEMDBBG2PL7T424USBD3PNQ,AH6KGRI6O5D37TRWQAKYLMWIZMKQ,AFQY3C6LSFBOO4FUHKKVD7Q6LFIQ,AEP3MKB5RNDLJPK4JW22FX74WKFQ,AFDTYPH2YS7I3XDWEY5I6RXU53MA,AEUXJSPLBCM6V4UCEVFPF53YC4GA","Sanjay G.,Vinay Bucha,Amazon Customer,arun,Rohit,Saly b,Aasim Ansari,Aniruddha Joshi","R14ALM4LONM07K,RBQ5KLENMT5W,RC8LE1R8ZUXK6,R2DOHSMCOKMG28,R23BQ1TQ435IEO,RX6XRNRWHWUBM,RQTVJP9U5HCTZ,R19QIA3XET90J7","Some improvement required,Not best for tracking sleep, calories burnt of heart rate.,Noise,Noise watch is good,NOISE,DOes everything well so far,Noises,Bluetooth calling",Electronics,WearableTechnology,SmartWatches,,,,,1
